stars_review,useful,funny,cool,postal_code,stars_business,review_count,review_words_count,negative,neutral,positive,compound,0,1,2,3,4,5,6,7,8,9
3,0,1,0,85034,4,548,79,0.068,0.753,0.178,0.7921,0,0.82397294,0,0,0,0,0,0.12925142,0,0
5,0,0,0,85012,4,1468,71,0,0.665,0.335,0.9844,0,0,0,0,0,0,0.7446437,0.19818889,0,0
4,1,1,0,85012,4.5,2046,77,0,0.669,0.331,0.9769,0,0.26413357,0.39034104,0,0,0,0.29172054,0,0,0
5,0,0,0,85044,3.5,164,126,0.04,0.758,0.203,0.9619,0,0,0.34529847,0.16018711,0,0,0,0.4664981,0,0
5,1,0,0,85018,3.5,329,125,0,0.736,0.264,0.9842,0.12229552,0,0,0,0,0,0,0.7842784,0.073580004,0
5,5,4,2,85021,3.5,98,81,0.053,0.758,0.189,0.8902,0,0,0,0.66513366,0,0,0.27769184,0,0,0
5,3,4,4,85014,4.5,454,224,0,0.74,0.26,0.9944,0,0,0,0,0,0.9796098,0,0,0,0
3,0,0,0,85019,1.5,13,85,0.067,0.839,0.094,0.326,0.26646486,0,0,0,0,0.693512,0,0,0,0
3,0,0,0,85012,4.5,2046,162,0.045,0.806,0.149,0.932,0,0,0,0,0,0,0,0.540648,0.09950563,0.34093556
5,0,0,0,85012,4.5,2046,82,0,0.669,0.331,0.9829,0,0,0.7775501,0,0.15586862,0,0,0,0,0
5,4,2,5,85027,2.5,193,171,0.028,0.626,0.346,0.9964,0,0.21545991,0,0.49368593,0,0,0,0,0.08875296,0.18781233
5,5,3,2,85012,4.5,2046,274,0.064,0.788,0.148,0.9781,0.1403539,0.07092195,0,0.14424603,0.25693858,0.042998865,0.1686096,0.17039625,0,0
5,2,0,3,85012,4.5,2046,128,0,0.814,0.186,0.9709,0,0,0.124287255,0.08945041,0.32036254,0,0,0,0,0.44772995
5,16,8,19,85018,3.5,45,287,0,0.797,0.203,0.9937,0,0,0,0.21790738,0,0,0,0.1839945,0.13690555,0.45029128
5,0,1,0,85028,3,75,104,0.177,0.743,0.08,-0.8349,0,0,0.11994456,0,0,0,0,0.8356932,0,0
5,0,0,0,85014,4.5,454,70,0.057,0.717,0.226,0.9149,0,0,0.5020916,0,0,0,0,0.4507845,0,0
1,0,0,0,85085,2.5,153,160,0.134,0.767,0.099,-0.6166,0,0,0,0,0,0,0,0.6954891,0.27374768,0
5,3,1,1,85004,3.5,121,275,0.037,0.763,0.199,0.9924,0,0,0,0.324014,0,0,0,0,0.14434549,0.5181806
4,12,3,6,85015,4.5,243,95,0.053,0.767,0.18,0.8993,0.19644797,0.51075983,0,0.25163692,0,0,0,0,0,0
5,0,1,0,85032,4,185,144,0.012,0.686,0.302,0.9924,0,0,0.7793605,0,0,0,0,0.18068673,0,0
5,0,0,1,85032,4.5,327,147,0,0.639,0.361,0.9957,0,0,0,0,0,0,0,0,0.66197395,0.31643784
5,1,0,0,85014,4,1030,94,0,0.66,0.34,0.9886,0,0,0.121917084,0.39030394,0,0.4528353,0,0,0,0
5,0,0,0,85014,4,1030,79,0,0.801,0.199,0.9489,0,0,0,0,0.08397428,0.8627302,0,0,0,0
4,0,0,0,85032,3,108,77,0.019,0.872,0.108,0.7618,0.18472539,0,0.7682295,0,0,0,0,0,0,0
4,0,0,0,85012,4.5,2046,153,0.021,0.869,0.11,0.9001,0,0,0,0,0,0,0,0,0,0.97273964
1,2,1,1,85018,3,163,246,0.048,0.869,0.083,0.8539,0.29273248,0,0.41380486,0,0,0,0,0.27753484,0,0
4,1,0,0,85022,3,85,96,0,0.717,0.283,0.9839,0.49069053,0,0.16506171,0,0,0,0,0,0.31166896,0
1,3,0,0,85042,3.5,289,152,0.036,0.897,0.067,0.6452,0,0,0,0.82707024,0,0,0,0,0,0.13862456
5,1,0,0,85014,4.5,454,83,0.029,0.658,0.314,0.9796,0,0,0,0,0,0.5212707,0,0.43422997,0,0
5,0,0,0,85032,4,105,114,0,0.701,0.299,0.9895,0.14186418,0.47928262,0.3538616,0,0,0,0,0,0,0
2,1,1,1,85050,2.5,120,119,0.071,0.871,0.057,-0.5632,0.2711542,0,0.69549924,0,0,0,0,0,0,0
2,3,1,0,85004,4,426,88,0.065,0.727,0.208,0.9114,0.48132843,0,0.17056692,0.24224053,0,0,0,0,0.07435532,0
5,7,0,1,85014,4,1030,145,0.019,0.845,0.136,0.9456,0,0.34004065,0,0.22392969,0,0,0,0,0,0.40805015
2,3,0,0,85008,3.5,58,143,0.047,0.88,0.073,0.2463,0.13631865,0,0,0.5204053,0,0,0,0.31147268,0,0
3,4,0,0,85020,4.5,310,163,0.045,0.724,0.232,0.9838,0,0,0.34144896,0.46440917,0,0.056653593,0.119702265,0,0,0
5,1,0,0,85003,3.5,327,121,0.03,0.767,0.204,0.9595,0,0,0.9549845,0,0,0,0,0,0,0
5,1,3,1,85003,4.5,912,153,0.106,0.692,0.202,0.9398,0.2297566,0,0,0.3013501,0,0,0,0,0.4440102,0
5,1,2,0,85003,4.5,912,285,0.047,0.71,0.243,0.9958,0.0661801,0.12798546,0,0.4440965,0,0,0.06816785,0,0,0.2849519
5,0,0,1,85018,4,1176,227,0.079,0.781,0.14,0.937,0,0.3015251,0.18636943,0.39611036,0,0,0,0,0.10397112,0
1,0,0,0,85029,3.5,78,215,0.094,0.807,0.099,-0.1882,0.05238885,0,0.08730202,0.05564284,0,0.7305928,0,0,0,0.06559432
5,1,0,1,85021,3.5,120,257,0,0.789,0.211,0.9941,0,0.42127392,0,0.19955556,0,0,0,0.3619374,0,0
4,2,0,0,85023,4.5,9,223,0.033,0.855,0.112,0.947,0.25890827,0,0,0.45705837,0,0.097452275,0,0,0,0.16896428
4,4,2,2,85032,3,164,113,0,0.839,0.161,0.9505,0,0,0,0.96251476,0,0,0,0,0,0
3,0,1,0,85032,3,164,136,0,0.832,0.168,0.9511,0,0.21534227,0,0,0,0.7630509,0,0,0,0
5,2,0,0,85003,4,395,72,0,0.799,0.201,0.9334,0,0,0.94288933,0,0,0,0,0,0,0
1,0,1,0,85032,4.5,396,73,0.077,0.872,0.052,-0.1927,0,0,0,0,0,0,0.36958328,0.5638418,0,0
4,1,0,0,85006,3.5,441,74,0.027,0.903,0.07,0.3822,0,0,0,0,0,0,0,0.93568724,0,0
5,13,7,15,85016,4,998,225,0.018,0.797,0.185,0.9852,0,0,0.26327923,0,0,0.49910876,0.16222887,0.064449236,0,0
5,1,1,1,85016,4,998,190,0.008,0.89,0.102,0.954,0,0,0,0,0,0.9705621,0,0,0,0
4,0,0,0,85004,4,559,99,0,0.824,0.176,0.9191,0,0,0.27531335,0.42636707,0,0,0,0.26332587,0,0
5,3,0,0,85018,4,389,88,0,0.755,0.245,0.9674,0,0,0.21493755,0,0,0.4949965,0,0.2650928,0,0
5,0,0,0,85004,5,6,73,0,0.808,0.192,0.9108,0,0,0,0.7936444,0,0,0,0.16202033,0,0
3,1,2,2,85004,3,26,202,0.111,0.692,0.197,0.9561,0,0.08660227,0,0.4823435,0,0.35943404,0,0.054474544,0,0
4,0,0,0,85048,4,816,90,0.072,0.718,0.209,0.9254,0.18241373,0.32431054,0,0,0.12652038,0,0,0.34178796,0,0
5,2,0,1,85006,4,612,123,0.073,0.673,0.253,0.9636,0,0,0.431,0.13808487,0,0,0,0.4069095,0,0
1,9,9,4,85004,4,373,126,0.123,0.851,0.026,-0.8871,0.1358348,0,0.54848796,0,0,0.28879127,0,0,0,0
5,23,13,17,85018,4,389,198,0,0.782,0.218,0.9915,0.27055928,0,0,0,0,0.30052617,0,0.4083482,0,0
4,1,1,1,85032,3,324,82,0.167,0.713,0.12,-0.4585,0,0,0,0,0,0,0.25167426,0.5019904,0.2130408,0
3,1,0,0,85085,3,273,81,0.082,0.703,0.215,0.8661,0,0,0.62678754,0.3231863,0,0,0,0,0,0
3,5,4,3,85007,2,19,153,0.045,0.799,0.156,0.9643,0.08669904,0,0,0,0,0,0.748168,0.13922703,0,0
4,2,2,2,85003,4.5,912,284,0.022,0.798,0.18,0.9912,0,0.44073102,0,0.049159657,0,0,0.46216515,0,0.03939786,0
5,3,3,4,85054,3.5,363,229,0.013,0.849,0.139,0.9728,0,0.056795157,0.29959297,0,0,0,0,0.62871736,0,0
5,1,1,1,85034,4,548,156,0.026,0.757,0.218,0.9848,0,0.3918431,0,0.16955507,0,0.41801178,0,0,0,0
4,0,0,2,85014,4,1030,97,0.016,0.78,0.204,0.956,0,0,0,0,0,0.93996227,0,0,0,0
5,0,0,0,85006,4.5,256,98,0.061,0.674,0.264,0.9689,0,0,0,0.26472446,0,0.06757274,0,0,0.63828933,0
5,2,0,1,85018,4,1176,90,0.017,0.522,0.46,0.9949,0,0,0,0,0,0,0.95723903,0,0,0
5,0,0,0,85032,3,108,105,0.012,0.811,0.177,0.936,0.514104,0,0,0,0,0,0.19647178,0.258635,0,0
5,29,18,30,85003,4.5,912,277,0.041,0.701,0.258,0.9968,0,0,0,0.07471711,0.2232395,0,0.50796866,0,0.18336368,0
5,0,0,0,85003,4,177,73,0,0.561,0.439,0.985,0,0,0,0,0,0.33117798,0,0,0.6307104,0
5,1,1,1,85054,3.5,363,157,0.036,0.709,0.255,0.9874,0,0,0.56841046,0,0,0.28526255,0,0,0,0.12510078
5,0,0,0,85054,3.5,363,166,0.034,0.702,0.264,0.9898,0,0,0.61954695,0,0,0.21838962,0,0,0,0.14206037
4,0,0,1,85044,3.5,164,87,0.047,0.748,0.205,0.9401,0,0,0.7224181,0,0.23550229,0,0,0,0,0
5,3,0,0,85004,4,373,82,0,0.747,0.253,0.9655,0,0,0.48183775,0.46237096,0,0,0,0,0,0
4,2,4,2,85018,2,27,98,0,0.941,0.059,0.508,0,0,0,0,0,0.655453,0.29990986,0,0,0
1,1,0,0,85012,4,1468,181,0.056,0.845,0.099,0.8568,0.14800955,0.09967704,0.62774396,0.10638438,0,0,0,0,0,0
1,2,0,0,85006,3.5,441,113,0.167,0.762,0.071,-0.9004,0,0,0.5320239,0,0,0,0,0.4372992,0,0
4,0,0,0,85012,4.5,2046,70,0.04,0.737,0.223,0.9344,0,0,0.54212826,0,0.41583782,0,0,0,0,0
5,1,0,1,85012,4.5,2046,82,0,0.655,0.345,0.9843,0,0.13576442,0,0,0.38412237,0,0,0,0,0.44525596
5,5,3,5,85003,4.5,912,223,0.026,0.651,0.323,0.9973,0,0.578303,0.14502421,0,0.2632666,0,0,0,0,0
5,2,2,2,85004,4,455,127,0,0.82,0.18,0.9431,0,0,0,0.37149492,0,0,0.18828571,0.417647,0,0
4,1,0,1,85014,4,1030,128,0,0.754,0.246,0.9851,0,0.56712866,0,0,0,0.31049153,0,0,0,0.08561456
4,2,0,1,85050,3.5,547,178,0,0.743,0.257,0.9922,0,0.37258387,0,0.19454747,0,0,0,0.4153932,0,0
1,1,0,0,85032,4.5,327,108,0.214,0.731,0.054,-0.933,0,0,0,0.7603167,0,0,0,0,0,0.20157
5,2,1,1,85021,4.5,23,75,0.026,0.587,0.387,0.9833,0,0,0,0,0,0.52824676,0.0884253,0.33953738,0,0
5,0,0,0,85012,4.5,2046,70,0,0.752,0.248,0.9526,0,0,0,0,0,0,0.3995081,0,0,0.5560982
5,0,0,1,85012,4.5,2046,105,0.02,0.732,0.248,0.9713,0,0.09590075,0,0.33548033,0,0,0.11180877,0,0,0.4386263
5,3,0,0,85012,4.5,2046,183,0,0.761,0.239,0.9923,0,0,0.43307507,0,0,0.1287756,0,0,0,0.4231292
5,2,2,2,85013,4.5,28,139,0,0.752,0.248,0.9883,0,0,0.171151,0,0,0.79815656,0,0,0,0
5,0,0,0,85012,4,1468,83,0,0.667,0.333,0.9841,0,0,0,0.69791234,0,0.2651096,0,0,0,0
5,0,0,0,85034,4,548,163,0.01,0.646,0.344,0.9962,0,0.063998334,0.063025855,0.42283997,0.43038812,0,0,0,0,0
4,0,0,0,85032,3,324,75,0,0.705,0.295,0.936,0,0,0,0,0,0,0,0,0.9405245,0
4,0,0,0,85034,4,548,77,0.084,0.871,0.045,-0.4215,0.19704978,0,0,0,0,0,0,0,0,0.76483977
1,4,3,0,85022,4,148,112,0.218,0.755,0.026,-0.9643,0,0,0,0,0,0.1207636,0,0.8444833,0,0
4,0,0,0,85007,4.5,270,71,0,0.745,0.255,0.9612,0.08940153,0,0,0.46819288,0.30398175,0,0,0.103048556,0,0
5,3,0,2,85003,4.5,912,132,0.037,0.645,0.318,0.9924,0,0.13396876,0,0,0,0.24692027,0.37209144,0,0.22406176,0
4,2,0,0,85012,4.5,2046,167,0.045,0.798,0.157,0.9266,0,0,0,0,0.5618951,0,0,0.4018165,0,0
1,0,2,0,85027,2.5,193,167,0.279,0.653,0.068,-0.9904,0,0,0.39742148,0,0,0.11826951,0,0.46240965,0,0
5,8,0,0,85021,3.5,98,116,0,0.862,0.138,0.8924,0,0,0,0.5570903,0,0,0.4007948,0,0,0
4,3,1,0,85004,4.5,189,151,0.042,0.874,0.083,0.7308,0,0,0.13464694,0,0.29956856,0,0.22182235,0.3221115,0,0
5,4,0,0,85012,4.5,2046,81,0,0.804,0.196,0.9458,0,0.11617151,0.6328853,0,0,0.12179512,0,0,0,0.10186098
5,0,1,0,85006,4.5,256,105,0.017,0.749,0.234,0.9722,0,0,0,0,0,0,0,0,0.2694857,0.68612635
5,1,0,0,85012,4.5,2046,161,0.026,0.71,0.264,0.99,0,0,0,0.16610172,0.16461429,0,0,0.16624218,0,0.4853901
4,3,0,0,85008,3,83,122,0.056,0.839,0.105,0.8014,0.431498,0,0.26138905,0,0,0.27527952,0,0,0,0
5,0,0,0,85003,4.5,912,98,0,0.708,0.292,0.9826,0,0.19085604,0,0,0.3293931,0,0.4538913,0,0,0
5,2,1,1,85339,4.5,155,97,0.016,0.893,0.091,0.8268,0,0,0,0,0,0.6852224,0,0,0,0.28142032
5,0,0,0,85014,4,519,97,0.024,0.746,0.23,0.9587,0,0,0.24518529,0,0,0,0,0,0,0.7049391
5,4,0,2,85004,4,157,247,0.04,0.79,0.169,0.9787,0,0,0,0.13770495,0.34139097,0.25801274,0,0,0.056028806,0.1996771
3,1,0,0,85008,3,83,131,0.039,0.91,0.051,0.3313,0,0,0.17662123,0.3690379,0,0.41934636,0,0,0,0
5,0,0,0,85016,3,69,196,0.01,0.894,0.097,0.8892,0,0,0,0.5517228,0,0,0,0,0.054376513,0.38117
4,1,0,1,85034,4,26,71,0.066,0.601,0.333,0.9697,0,0.58232254,0,0,0.113417774,0,0,0.25756395,0,0
5,0,0,0,85003,4,395,115,0.021,0.707,0.272,0.9826,0,0,0,0.45316443,0,0,0,0.3128504,0.2006344,0
5,2,0,0,85044,4,11,139,0.013,0.876,0.111,0.9389,0,0,0,0.57943124,0,0,0,0,0,0.39894566
4,1,0,0,85018,4,1176,74,0.14,0.68,0.18,0.461,0,0,0,0,0,0,0,0.925883,0,0
3,1,1,0,85012,4.5,2046,96,0.112,0.726,0.162,0.7783,0,0,0,0,0,0,0.37595367,0,0,0.5770709
3,7,2,2,85012,4.5,2046,136,0.029,0.807,0.164,0.9444,0,0,0.16098312,0.114484824,0.4487194,0,0,0,0,0.25439632
4,0,0,0,85013,4,575,86,0.026,0.712,0.262,0.9703,0,0,0,0,0,0.5216052,0.43393284,0,0,0
5,33,18,30,85032,4.5,327,191,0.05,0.747,0.203,0.9807,0,0,0,0.1895406,0.089058004,0,0.48766866,0.21437158,0,0
5,1,0,1,85020,4.5,310,73,0.049,0.773,0.177,0.8775,0,0.5257508,0,0,0,0.42533582,0,0,0,0
4,2,0,0,85006,4,612,153,0.014,0.733,0.253,0.9894,0.12293691,0,0.46838295,0,0,0,0.05891255,0,0,0.33045295
2,0,0,0,85032,3,324,126,0.056,0.834,0.11,0.6466,0.04457967,0.20286146,0,0.3056008,0,0.42472753,0,0,0,0
4,0,0,0,85014,4,1030,83,0,0.637,0.363,0.9872,0,0,0,0,0,0.40738016,0,0,0,0.5260363
1,1,0,0,85032,3.5,65,266,0.043,0.904,0.053,0.4884,0.70817053,0,0,0.040231977,0,0,0,0.23643616,0,0
5,0,0,0,85027,3,156,268,0.017,0.791,0.193,0.9915,0.057406344,0.2557141,0,0.49198088,0,0.06215362,0,0.12253323,0,0
4,1,1,1,85033,3,52,92,0.017,0.829,0.153,0.9127,0.73862684,0,0,0,0,0,0,0.21135952,0,0
2,2,2,1,85048,3.5,97,83,0.145,0.729,0.126,-0.1098,0,0,0.3508678,0,0.30075502,0.29835397,0,0,0,0
4,1,0,0,85032,3,164,100,0.061,0.689,0.251,0.9775,0,0.11830186,0,0,0,0.61273843,0,0,0.23574254,0
1,3,2,1,85085,3.5,16,76,0.08,0.87,0.05,-0.4594,0.014292124,0.4228674,0.01429005,0.014291317,0.46280637,0.014291163,0.014291218,0.014290539,0.014290548,0.014289295
5,0,0,0,85051,3.5,43,71,0,0.839,0.161,0.8979,0.4042678,0,0,0.26719385,0,0.10597895,0.11125902,0,0.08497121,0
5,1,1,1,85008,4.5,271,157,0.069,0.788,0.143,0.8856,0,0.102067515,0,0.69741184,0.07022158,0,0.10806879,0,0,0
4,6,1,1,85021,3.5,98,153,0.032,0.803,0.164,0.9635,0,0.2915139,0,0.27781475,0,0,0,0,0.40840748,0
5,0,0,0,85032,4.5,334,99,0,0.855,0.145,0.925,0,0,0,0.6172199,0,0,0,0,0.34067255,0
3,1,0,0,85012,4,962,203,0.021,0.728,0.252,0.9953,0.042372115,0,0,0.074859425,0,0,0,0.8608764,0,0
3,1,0,0,85012,4,1468,103,0.026,0.804,0.17,0.9273,0,0.08951587,0.4717075,0,0,0,0.25258943,0,0.16118498,0
4,1,0,0,85016,3,69,140,0.04,0.831,0.129,0.7039,0,0,0,0.4368032,0,0,0.53464794,0,0,0
5,3,1,1,85048,4.5,57,269,0.02,0.745,0.234,0.9967,0,0,0.17038295,0.07180372,0,0,0.10351616,0.09267093,0,0.5521878
4,1,0,0,85018,4,1176,113,0.061,0.794,0.145,0.8423,0,0.34095097,0,0.6270358,0,0,0,0,0,0
5,2,0,2,85031,4,12,193,0.016,0.763,0.221,0.9899,0.15095088,0.18537879,0,0,0,0,0.2563493,0,0.3930395,0
3,0,0,0,85054,3.5,363,164,0.029,0.785,0.187,0.9645,0,0,0.7282693,0,0,0.24745701,0,0,0,0
5,2,0,1,85004,4,426,289,0.06,0.708,0.233,0.9948,0,0,0,0.3264596,0.18496892,0,0,0,0.3574729,0.119346425
5,2,0,0,85022,4,148,99,0.065,0.647,0.288,0.9723,0.40811092,0,0,0.449572,0,0.11055986,0,0,0,0
4,0,0,0,85018,4,389,162,0.028,0.721,0.251,0.9875,0.2874785,0,0,0,0,0.18311322,0,0.2671053,0,0.2416347
5,0,0,0,85012,4,962,91,0.037,0.6,0.363,0.9889,0,0,0,0,0,0,0,0,0.9470441,0
5,2,0,1,85012,4.5,2046,91,0.018,0.814,0.168,0.9188,0,0,0,0,0,0.16933458,0,0,0,0.79318833
5,0,0,0,85050,4,106,82,0,0.775,0.225,0.9545,0.2794026,0,0,0,0,0,0.6538966,0,0,0
5,1,1,1,85016,4,998,128,0.056,0.697,0.247,0.9775,0,0.067797914,0,0,0,0.4752296,0,0.43284425,0,0
1,2,1,0,85040,1.5,45,108,0.076,0.831,0.093,0.1779,0.10130965,0,0,0.7710098,0,0,0,0,0.09851458,0
5,0,0,0,85050,2.5,120,84,0.153,0.661,0.186,0.4648,0.23838139,0,0,0,0,0,0.7145325,0,0,0
3,0,0,0,85085,3,119,159,0.114,0.777,0.11,-0.3864,0.17606305,0,0.5574619,0,0,0,0.2453138,0,0,0
3,1,0,0,85012,3.5,69,151,0.079,0.762,0.159,0.9096,0,0,0.30358046,0.46660733,0,0.20571664,0,0,0,0
1,2,0,0,85004,4.5,189,72,0.126,0.679,0.195,0.7385,0,0,0,0,0,0,0.15805827,0,0,0.8111504
5,1,0,1,85018,4,1176,109,0,0.847,0.153,0.9516,0,0,0,0.8915875,0,0,0,0,0.07376263,0
5,11,5,9,85004,4,138,74,0.031,0.654,0.315,0.966,0,0,0.49317202,0,0,0,0,0.37266845,0,0.09531728
4,2,2,3,85044,4.5,80,134,0.036,0.897,0.067,0.6792,0,0.47094005,0,0,0,0.5014783,0,0,0,0
5,0,0,0,85018,4,1176,88,0,0.796,0.204,0.9514,0,0,0,0,0,0,0,0.8356106,0.11849939,0
3,0,0,0,85006,4,612,165,0.059,0.822,0.118,0.8684,0.24957158,0,0,0.1683944,0,0,0,0.48262465,0,0.079436004
1,4,1,1,85016,3.5,62,176,0.111,0.702,0.187,0.8992,0,0.25998905,0,0.51677865,0,0,0,0,0.1998791,0
3,1,1,1,85018,4,389,261,0.009,0.756,0.235,0.995,0.26256892,0,0,0,0.1852478,0.08059455,0,0.46142614,0,0
5,0,0,0,85032,4.5,327,75,0,0.768,0.232,0.9545,0,0,0,0,0,0,0.49550325,0,0.4574094,0
4,1,1,0,85024,4.5,66,298,0.023,0.82,0.157,0.9871,0,0,0,0.20607631,0,0,0,0.62562877,0,0.15622638
4,2,0,1,85016,2,30,83,0,0.922,0.078,0.68,0.73281497,0,0,0.22010852,0,0,0,0,0,0
4,5,4,3,85032,3.5,32,113,0.013,0.86,0.127,0.9259,0,0,0,0.32082736,0,0,0,0,0.08645917,0.56352997
4,0,0,0,85012,4,1468,129,0,0.874,0.126,0.9153,0,0,0,0.5530648,0,0.42267713,0,0,0,0
1,0,0,0,85004,2.5,132,143,0.059,0.825,0.116,0.7391,0,0,0.95717627,0,0,0,0,0,0,0
3,5,2,4,85012,4,1468,173,0.177,0.685,0.138,-0.8457,0,0,0,0.78578395,0.055774417,0,0.13842894,0,0,0
5,3,0,1,85012,4,962,155,0,0.824,0.176,0.9814,0.4885202,0.20517652,0,0,0,0,0,0.1991587,0.09317726,0
5,1,0,0,85014,4.5,454,255,0.059,0.818,0.123,0.9147,0,0,0,0,0,0,0,0.39286107,0.45142993,0.14249027
5,3,1,1,85012,4.5,2046,120,0.043,0.723,0.233,0.9674,0,0,0,0.9550521,0,0,0,0,0,0
5,0,0,0,85003,4.5,912,163,0.09,0.792,0.118,0.837,0,0,0,0,0.31666002,0.31285787,0,0,0,0.34999505
5,2,0,1,85034,4,548,164,0.021,0.636,0.343,0.9958,0,0.35030198,0,0.06789976,0,0.44654664,0,0,0.11588361,0
1,4,0,0,85004,4,373,96,0.053,0.721,0.226,0.9532,0,0,0,0.95712787,0,0,0,0,0,0
5,1,0,0,85008,4.5,271,182,0.01,0.816,0.173,0.9703,0,0,0,0.6050389,0,0.37391612,0,0,0,0
5,1,0,0,85020,4.5,234,290,0.076,0.802,0.122,0.9277,0,0,0,0.5733835,0,0,0,0.41058847,0,0
5,1,1,0,85003,4,395,126,0.11,0.734,0.157,0.75,0,0,0.40667057,0,0,0.56893677,0,0,0,0
5,0,0,0,85032,3.5,83,97,0,0.899,0.101,0.8679,0,0,0,0.3275318,0,0.6000358,0,0,0,0
4,3,1,2,85016,4,172,267,0.031,0.754,0.215,0.9935,0.17302422,0,0.09233558,0.34519157,0,0,0.37895435,0,0,0
4,1,0,3,85014,4.5,454,139,0.022,0.867,0.111,0.9119,0,0,0.63447,0,0,0.16129494,0,0,0,0.1773688
5,2,3,2,85022,4,372,88,0,0.647,0.353,0.9881,0,0.33553317,0,0,0,0.33735883,0.29381514,0,0,0
5,4,3,6,85032,4.5,334,127,0.031,0.682,0.287,0.9857,0,0,0.59981394,0,0,0,0,0,0.36821812,0
5,7,1,2,85032,4.5,334,183,0.023,0.723,0.255,0.9908,0,0,0.73896664,0,0,0,0,0,0.24053071,0
4,0,0,0,85017,4,44,71,0,0.962,0.038,0.2313,0,0,0,0,0,0.9399787,0,0,0,0
1,14,5,11,85004,2.5,132,219,0.066,0.85,0.084,0.5574,0.2346755,0,0,0,0,0,0,0.7442894,0,0
4,0,0,0,85014,4.5,454,99,0.045,0.821,0.134,0.6029,0,0,0.12547092,0,0,0.83640003,0,0,0,0
4,2,0,1,85012,4,1468,135,0.036,0.712,0.252,0.9833,0,0.17342009,0.79550284,0,0,0,0,0,0,0
2,2,1,1,85027,2,30,135,0.041,0.849,0.109,0.8313,0,0.78915817,0,0.1801119,0,0,0,0,0,0
5,2,0,1,85012,4.5,2046,152,0.031,0.701,0.268,0.9884,0,0,0,0,0,0,0,0.058880404,0,0.9168588
5,1,0,1,85012,4.5,2046,126,0.017,0.715,0.268,0.9864,0,0,0.69489765,0,0,0,0,0,0,0.27930295
3,3,2,4,85018,3.5,329,129,0.067,0.807,0.126,0.7745,0.05310914,0.4029799,0,0,0,0.25762442,0,0,0.266817,0
4,1,0,1,85004,4,373,87,0,0.617,0.383,0.987,0,0,0.73591477,0,0,0,0,0.22192264,0,0
3,1,0,0,85032,3,12,84,0,0.888,0.112,0.8619,0,0.509063,0,0,0,0.29817805,0.16091646,0,0,0
4,0,0,0,85012,4.5,2046,187,0.026,0.821,0.153,0.9677,0,0,0.6109383,0,0.35582495,0,0,0,0,0
4,0,1,2,85034,3.5,90,174,0.098,0.785,0.117,0.6705,0.1664428,0.595175,0,0,0,0,0,0,0,0.22091235
4,4,3,4,85004,4,559,92,0.083,0.808,0.109,0.3382,0,0,0.5484583,0,0,0,0.4094245,0,0,0
2,0,0,0,85012,4,1468,126,0.153,0.661,0.187,0.544,0,0,0,0,0,0.09782744,0.8613266,0,0,0
5,4,0,1,85018,4,1176,122,0,0.712,0.288,0.9864,0,0,0,0.49732718,0,0,0.1124989,0,0,0.3622113
5,1,0,1,85003,3.5,87,78,0.037,0.655,0.308,0.9773,0,0,0,0,0,0.20159185,0,0,0,0.7513253
4,10,5,10,85032,3.5,83,236,0,0.856,0.144,0.9851,0.14336067,0,0,0,0,0.65289414,0.054844853,0,0.10070868,0.03729898
5,2,1,3,85012,4,962,105,0.022,0.815,0.163,0.937,0.26830205,0,0.4718046,0,0,0.22806463,0,0,0,0
5,0,0,0,85032,3,324,134,0,0.777,0.223,0.9741,0,0,0,0,0,0.2537344,0,0,0,0.7176762
1,4,0,3,85048,3.5,71,157,0.127,0.849,0.024,-0.9381,0,0.25065753,0.19905853,0,0,0,0.36923596,0,0.16234517,0
5,6,1,5,85032,3.5,83,77,0,0.758,0.242,0.9593,0.32181332,0.051842473,0,0,0,0.44940835,0,0,0.14697821,0
3,0,0,0,85032,3,75,76,0.042,0.744,0.213,0.829,0,0,0,0,0,0,0,0,0.91816086,0
4,4,1,3,85012,4.5,2046,184,0.014,0.842,0.144,0.9723,0.26547384,0,0.2472488,0,0.46884754,0,0,0,0,0
2,1,4,1,85018,2.5,26,115,0.089,0.751,0.161,0.7903,0.30102614,0,0,0,0,0,0,0,0,0.65450895
5,2,0,2,85004,4,22,164,0.036,0.756,0.208,0.9799,0,0,0.68462294,0.070644855,0,0.10208841,0,0,0.12836109,0
5,1,1,1,85015,4.5,243,71,0.051,0.655,0.294,0.9618,0,0.4433215,0,0.49503776,0,0,0,0,0,0
4,0,1,0,85012,4.5,459,147,0.061,0.806,0.133,0.8825,0,0,0.18226571,0,0,0,0.2818045,0,0.27924153,0.24120003
3,1,0,0,85053,2.5,92,137,0.133,0.712,0.154,0.1653,0.71280223,0,0,0,0,0.2643521,0,0,0,0
1,2,0,0,85050,2.5,85,88,0.064,0.898,0.038,-0.2406,0,0,0,0,0.2306902,0,0,0,0.09757273,0.630511
1,1,0,0,85032,3,324,289,0.111,0.785,0.104,-0.2301,0,0,0.102965385,0,0,0,0,0.8803652,0,0
5,0,0,0,85013,4,575,152,0.04,0.709,0.251,0.9861,0,0,0.5366516,0,0,0.4360162,0,0,0,0
5,2,1,1,85048,4,816,221,0.024,0.694,0.283,0.9956,0.10333039,0.41107184,0,0,0,0.4721475,0,0,0,0
5,0,0,0,85003,4,15,78,0,0.903,0.097,0.6988,0,0,0.2412945,0,0,0,0,0.20349792,0,0.5247578
